Entity_1	Entity_2	Predicted_class
programmed cell death	tumor	no_relation
programmed cell death	moderate	no_relation
tumor	translation	no_relation
translation	moderate	no_relation
Severe	membrane	no_relation
Severe	nucleocapsid	no_relation
Severe	VLP	effect
Severe	transmembrane	no_relation
VLP	affected	no_relation
secretion	affected	no_relation
VLP	affected	no_relation
secretion	affected	no_relation
VLP	affected	no_relation
humoral immune response	heterogeneity	no_relation
heterogeneity	immune response	no_relation
Transmembrane	severity	no_relation
Transmembrane	Fever	no_relation
fever	transmembrane	effect
transmembrane	severity	effect
transmembrane	binding	effect
transmembrane	severity	no_relation
fever	RNAi	no_relation
RNAi	binding	no_relation
fever	Localization	effect
severity	Localization	effect
binding	Localization	effect
Localization	severity	no_relation
pathogenesis	rhegmatogenous retinal detachment	effect
pathogenesis	severe	no_relation
pathogenesis	retinal detachment	no_relation
pathogenesis	Retinal detachment	no_relation
pathogenesis	right	no_relation
pathogenesis	retinal detachment	no_relation
pathogenesis	retinal detachment	no_relation
rhegmatogenous retinal detachment	cell death	no_relation
severe	cell death	effect
cell death	retinal detachment	effect
cell death	Retinal detachment	effect
cell death	right	no_relation
Retinal detachment	pathogenesis	no_relation
retinal detachment	pathogenesis	no_relation
pathogenesis	rhegmatogenous retinal detachment	effect
regeneration	tractional retinal detachment	effect
tractional retinal detachment	cell activation	effect
tractional retinal detachment	growth	effect
bronchitis	RdRp	no_relation
bronchitis	immune response	no_relation
fever	virus assembly	effect
fever	virus assembly	no_relation
fever	HECT E3	effect
fever	HECT E3	effect
fever	virus assembly	effect
fever	virus assembly	no_relation
fever	pathogenesis	no_relation
acute	pathogenesis	no_relation
fever	pathogenesis	no_relation
facial edema	pathogenesis	no_relation
shock	pathogenesis	no_relation
severe	pathogenesis	no_relation
viral life cycle	leukemia	no_relation
viral life cycle	central	no_relation
leukemia	translation initiation	no_relation
translation initiation	central	no_relation
leukemia	innate immune response	no_relation
innate immune response	central	effect
leukemia	viral assembly	no_relation
viral assembly	central	no_relation
leukemia	viral budding	no_relation
viral budding	central	no_relation
leukemia	HECT E3	no_relation
HECT E3	central	no_relation
leukemia	viral life cycle	no_relation
central	viral life cycle	no_relation
Hepatitis	viral capsid	no_relation
liver cirrhosis	viral capsid	effect
Pneumonia	flight	no_relation
meningitis	flight	no_relation
pneumonia	flight	effect
meningitis	flight	effect
flight	pneumonia	no_relation
flight	frequent	no_relation
Ribosomal RNA	cancer	no_relation
cell growth	cancer	effect
cancer	ribosome	no_relation
diarrhea	signaling	no_relation
Stroke	basal lamina	no_relation
perivascular spaces	basal lamina	no_relation
basal lamina	perivascular spaces	no_relation
Stroke	phagocytosis	no_relation
perivascular spaces	phagocytosis	no_relation
phagocytosis	perivascular spaces	no_relation
innate immune response	onset	no_relation
binding	signaling	no_relation
signaling	central	no_relation
binding	ubiquitin	no_relation
ubiquitin	central	no_relation
binding	conjugation	no_relation
conjugation	central	no_relation
binding	antiviral response	no_relation
central	antiviral response	no_relation
binding	immune evasion	no_relation
central	immune evasion	no_relation
binding	ubiquitin	no_relation
central	ubiquitin	no_relation
binding	ubiquitin	no_relation
central	ubiquitin	no_relation
membrane	fever	no_relation
fever	envelope	no_relation
fever	SIN	no_relation
cancer	growth	no_relation
cancer	growth	effect
cancer	growth	effect
growth	diarrhea	no_relation
growth	diarrhea	no_relation
growth	cancer	no_relation
cancer	growth	no_relation
cancer	growth	effect
cancer	growth	effect
diarrhea	growth	effect
diarrhea	growth	effect
growth	cancer	no_relation
fever	endolysosome	effect
stomatitis	membrane	no_relation
stomatitis	acidification	no_relation
severe	viroporin	no_relation
viroporin	severe	no_relation
severe	pathogenesis	no_relation
pathogenesis	severe	effect
severe	pathogenesis	no_relation
severe	pathogenesis	effect
acute	immune response	no_relation
acute	antibody	no_relation
acute	sera	no_relation
autoimmunity	endoplasmic reticulum	no_relation
autoimmunity	cell surface	no_relation
emphysema	lymphocyte proliferation	no_relation
osteoporosis	lymphocyte proliferation	effect
emphysema	phosphorylation	no_relation
osteoporosis	phosphorylation	no_relation
emphysema	pathogenesis	no_relation
encephalitis	IDO	effect
encephalitis	IDO	effect
IDO	encephalitis	no_relation
encephalitis	IDO	effect
encephalitis	IDO	effect
IDO	encephalitis	effect
encephalitis	IDO	effect
encephalitis	IDO	effect
IDO	encephalitis	effect
IDO	central	no_relation
central	IDO	no_relation
IDO	peripheral	no_relation
IDO	encephalitis	no_relation
peripheral	IDO	no_relation
IDO	encephalitis	no_relation
fever	membrane	no_relation
membrane	outermost	no_relation
fever	envelope	no_relation
envelope	outermost	no_relation
fever	virion	no_relation
virion	outermost	no_relation
fever	virion	no_relation
virion	outermost	no_relation
fever	virion	no_relation
virion	outermost	no_relation
fever	virion	no_relation
outermost	virion	no_relation
cancer	cell surface	effect
cancer	cell surface	effect
cell surface	cancer	no_relation
Encephalitis	memory	no_relation
memory	prolonged	no_relation
memory	prolonged	no_relation
synthesis	heterogeneous	no_relation
translation initiation	heterogeneous	no_relation
heterogeneous	nucleus	no_relation
heterogeneous	membrane	no_relation
ribosome	Heterogeneous	no_relation
ribosome	cytoplasm	no_relation
ribosome	binding	no_relation
translation	Heterogeneous	no_relation
translation	cytoplasm	no_relation
translation	binding	no_relation
translation	Heterogeneous	no_relation
translation	cytoplasm	no_relation
translation	binding	no_relation
Heterogeneous	synthesis	no_relation
synthesis	cytoplasm	no_relation
synthesis	binding	no_relation
Heterogeneous	nucleus	no_relation
nucleus	cytoplasm	no_relation
nucleus	binding	no_relation
Heterogeneous	translation	no_relation
cytoplasm	translation	no_relation
binding	translation	effect
Heterogeneous	translation	no_relation
cytoplasm	translation	no_relation
binding	translation	no_relation
Heterogeneous	translation	no_relation
cytoplasm	translation	no_relation
binding	translation	no_relation
Heterogeneous	translation	no_relation
cytoplasm	translation	no_relation
binding	translation	no_relation
Binding	viral envelope	no_relation
viral envelope	peripheral	no_relation
Binding	virion	no_relation
virion	peripheral	no_relation
virion	stable	no_relation
central	signaling	effect
signaling	peripheral	no_relation
signaling	peripheral	no_relation
signaling	peripheral	no_relation
central	cognition	no_relation
cognition	peripheral	no_relation
cognition	peripheral	no_relation
cognition	peripheral	no_relation
central	signaling	no_relation
signaling	peripheral	no_relation
signaling	peripheral	no_relation
signaling	peripheral	no_relation
pathogenesis	severity	no_relation
pathogenesis	acute	no_relation
behavior	mild	no_relation
behavior	coughing	no_relation
behavior	anxiety	no_relation
behavior	mild	effect
behavior	coughing	no_relation
behavior	anxiety	no_relation
mild	behavior	no_relation
behavior	coughing	no_relation
behavior	anxiety	no_relation
mild	behavior	effect
coughing	behavior	effect
anxiety	behavior	no_relation
myocardial infarction	signaling	no_relation
acute	signaling	no_relation
acute	signaling	no_relation
acute	signaling	effect
severity	signaling	no_relation
hypoxia	signaling	no_relation
acute	signaling	no_relation
severity	signaling	no_relation
signaling	acute	no_relation
signaling	hypoxia	no_relation
signaling	acute	effect
signaling	acute	effect
myocardial infarction	signaling	no_relation
acute	signaling	no_relation
acute	signaling	no_relation
acute	signaling	effect
severity	signaling	no_relation
hypoxia	signaling	no_relation
acute	signaling	no_relation
severity	signaling	no_relation
acute	signaling	no_relation
signaling	hypoxia	no_relation
signaling	acute	no_relation
signaling	acute	effect
myocardial infarction	signaling	no_relation
acute	signaling	no_relation
acute	signaling	no_relation
acute	signaling	no_relation
severity	signaling	no_relation
hypoxia	signaling	no_relation
acute	signaling	no_relation
severity	signaling	no_relation
acute	signaling	no_relation
hypoxia	signaling	no_relation
signaling	acute	no_relation
signaling	acute	effect
myocardial infarction	signaling	no_relation
acute	signaling	no_relation
acute	signaling	no_relation
acute	signaling	no_relation
severity	signaling	no_relation
hypoxia	signaling	no_relation
acute	signaling	no_relation
severity	signaling	no_relation
acute	signaling	no_relation
hypoxia	signaling	no_relation
signaling	acute	no_relation
signaling	acute	no_relation
hepatitis	pathogenesis	no_relation
hepatitis	pathogenesis	no_relation
liver failure	pathogenesis	no_relation
healthy	pathogenesis	no_relation
healthy	pathogenesis	no_relation
healthy	pathogenesis	no_relation
pathogenesis	hepatitis	effect
obligate	viral life cycle	no_relation
obligate	intracellular	no_relation
growth	onset	no_relation
intracellular	acute	no_relation
intracellular	prolonged	no_relation
intracellular	neurodegeneration	no_relation
acute	extracellular	no_relation
extracellular	prolonged	no_relation
extracellular	neurodegeneration	no_relation
acute	viral infection	no_relation
prolonged	viral infection	no_relation
viral infection	neurodegeneration	effect
acute	intracellular	no_relation
prolonged	intracellular	no_relation
neurodegeneration	intracellular	no_relation
sarcoma	viral genome replication	no_relation
DNA binding	viral genome replication	no_relation
sarcoma	virion	no_relation
DNA binding	virion	no_relation
frequent	transport	effect
affected	transport	no_relation
affected	transport	effect
gas	severe	no_relation
membrane	severe	no_relation
severe	virion	no_relation
severe	membrane	effect
severe	transmembrane	no_relation
severe	transmembrane	effect
severe	Golgi complex	no_relation
severe	virus assembly	no_relation
nucleus	clinical course	no_relation
nucleus	clinical course	no_relation
peripheral	signaling	no_relation
signaling	hepatitis	no_relation
signaling	hepatitis	no_relation
peripheral	cytokine production	no_relation
cytokine production	hepatitis	effect
cytokine production	hepatitis	no_relation
peripheral	signaling	no_relation
hepatitis	signaling	no_relation
signaling	hepatitis	no_relation
peripheral	signaling	no_relation
hepatitis	signaling	effect
signaling	hepatitis	no_relation
peripheral	signaling	effect
hepatitis	signaling	effect
hepatitis	signaling	effect
peripheral	signaling	no_relation
hepatitis	signaling	no_relation
hepatitis	signaling	no_relation
peripheral	innate immune response	no_relation
hepatitis	innate immune response	no_relation
hepatitis	innate immune response	no_relation
hepatitis	demyelination	no_relation
acute	demyelination	no_relation
chronic	demyelination	no_relation
demyelination	acute	no_relation
demyelination	optic neuritis	no_relation
demyelination	central	no_relation
hepatitis	demyelination	effect
acute	demyelination	effect
chronic	demyelination	effect
demyelination	acute	no_relation
demyelination	optic neuritis	no_relation
demyelination	central	no_relation
hepatitis	demyelination	effect
acute	demyelination	no_relation
chronic	demyelination	no_relation
demyelination	acute	no_relation
hepatitis	demyelination	effect
acute	demyelination	no_relation
chronic	demyelination	no_relation
demyelination	acute	no_relation
demyelination	optic neuritis	no_relation
demyelination	central	no_relation
hepatitis	demyelination	effect
acute	demyelination	no_relation
chronic	demyelination	no_relation
demyelination	acute	no_relation
demyelination	optic neuritis	no_relation
demyelination	central	no_relation
hepatitis	axonal transport	effect
acute	axonal transport	no_relation
chronic	axonal transport	no_relation
acute	axonal transport	effect
hepatitis	demyelination	no_relation
acute	demyelination	no_relation
chronic	demyelination	no_relation
acute	demyelination	no_relation
demyelination	optic neuritis	no_relation
demyelination	central	no_relation
Glycoprotein Complex	Stable	no_relation
transmembrane	stable	no_relation
intracellular	stable	no_relation
transmembrane	stable	no_relation
stable	virion	no_relation
stable	endoplasmic reticulum	no_relation
